# pofo simdata v1
# id: USSCV-USD
# name: US small-cap value total return (USD, daily)
# source: Ken French Data Library, 6 Portfolios formed on Size and Book-to-Market (2x3) [Daily], value-weighted SMALL HiBM (small x high book-to-market), daily returns cumulated to a total-return index from 1963-07 (the standard reliable-value start; pre-1963 book equity is hand-collected). https://mba.tuck.dartmouth.edu/pages/faculty/ken.french/ftp/6_Portfolios_2x3_Daily_CSV.zip . Gross of fees/costs. Extends DFSVX (hence ZPRV) before its 1993 inception.
1976-06-10,514.678204
1976-06-11,520.236728
1976-06-14,525.959332
1976-06-15,525.801544
1976-06-16,528.851193
1976-06-17,535.990684
1976-06-18,537.384260
1976-06-21,539.050151
1976-06-22,535.438515
1976-06-23,534.635358
1976-06-24,538.752050
1976-06-25,540.637682
1976-06-28,540.529555
1976-06-29,542.421408
1976-06-30,545.513210
1976-07-01,543.767568
1976-07-02,546.703913
1976-07-06,546.485231
1976-07-07,548.452578
1976-07-08,550.701233
1976-07-09,555.932895
1976-07-12,559.546459
1976-07-13,559.770278
1976-07-14,562.009359
1976-07-15,560.716737
1976-07-16,559.090659
1976-07-19,558.475659
1976-07-20,553.952006
1976-07-21,554.173587
1976-07-22,554.450674
1976-07-23,555.559575
1976-07-26,554.281788
1976-07-27,551.011525
1976-07-28,548.587075
1976-07-29,548.312781
1976-07-30,549.464238
1976-08-02,549.409292
1976-08-03,552.595866
1976-08-04,553.977355
1976-08-05,552.537014
1976-08-06,552.758029
1976-08-09,551.376134
1976-08-10,553.691914
1976-08-11,552.972114
1976-08-12,552.142656
1976-08-13,552.915656
1976-08-16,553.302697
1976-08-17,553.745339
1976-08-18,552.194852
1976-08-19,545.899830
1976-08-20,542.296892
1976-08-23,538.392354
1976-08-24,536.184945
1976-08-25,537.847119
1976-08-26,537.094133
1976-08-27,536.879295
1976-08-30,538.328869
1976-08-31,541.720341
1976-09-01,544.916491
1976-09-02,544.970983
1976-09-03,547.314358
1976-09-07,550.160393
1976-09-08,550.270425
1976-09-09,549.059830
1976-09-10,549.828513
1976-09-13,548.673874
1976-09-14,547.082719
1976-09-15,546.973303
1976-09-16,549.817564
1976-09-17,554.271086
1976-09-20,556.100181
1976-09-21,561.494353
1976-09-22,562.617341
1976-09-23,560.704442
1976-09-24,561.601569
1976-09-27,563.117894
1976-09-28,557.880897
1976-09-29,555.035705
1976-09-30,554.258655
1976-10-01,551.321084
1976-10-04,550.935159
1976-10-05,546.913332
1976-10-06,543.139630
1976-10-07,545.257875
1976-10-08,542.695163
1976-10-11,536.182821
1976-10-12,533.180197
1976-10-13,535.259600
1976-10-14,532.422724
1976-10-15,534.179719
1976-10-18,536.850618
1976-10-19,537.441153
1976-10-20,539.268453
1976-10-21,537.434941
1976-10-22,534.532792
1976-10-25,534.212072
1976-10-26,536.936554
1976-10-27,538.010427
1976-10-28,537.580019
1976-10-29,542.471997
1976-11-01,544.099413
1976-11-03,539.256928
1976-11-04,547.507559
1976-11-05,546.193541
1976-11-08,541.550896
1976-11-09,539.438847
1976-11-10,538.359969
1976-11-11,539.705869
1976-11-12,539.436016
1976-11-15,540.191227
1976-11-16,542.406011
1976-11-17,545.172282
1976-11-18,550.351418
1976-11-19,553.433386
1976-11-22,556.753986
1976-11-23,556.753986
1976-11-24,560.706940
1976-11-26,564.687959
1976-11-29,564.010334
1976-11-30,563.671927
1976-12-01,566.152084
1976-12-02,568.133616
1976-12-03,571.144724
1976-12-06,575.599653
1976-12-07,578.304971
1976-12-08,581.427818
1976-12-09,586.718811
1976-12-10,591.412562
1976-12-13,594.428766
1976-12-14,597.044253
1976-12-15,598.895090
1976-12-16,599.673653
1976-12-17,599.493751
1976-12-20,596.855979
1976-12-21,597.393149
1976-12-22,599.902200
1976-12-23,599.782220
1976-12-27,603.800761
1976-12-28,607.242425
1976-12-29,607.910392
1976-12-30,612.956048
1976-12-31,621.230955
1977-01-03,625.517448
1977-01-04,624.829379
1977-01-05,622.330062
1977-01-06,627.122003
1977-01-07,630.759311
1977-01-10,632.462361
1977-01-11,628.477848
1977-01-12,625.838241
1977-01-13,631.345618
1977-01-14,635.007422
1977-01-17,635.388427
1977-01-18,635.197810
1977-01-19,640.533472
1977-01-20,639.508618
1977-01-21,644.177031
1977-01-24,645.529803
1977-01-25,648.305581
1977-01-26,646.360664
1977-01-27,643.775222
1977-01-28,643.067069
1977-01-31,640.494801
1977-02-01,644.529918
1977-02-02,646.334602
1977-02-03,645.559000
1977-02-04,648.399460
1977-02-07,649.242379
1977-02-08,648.593137
1977-02-09,644.766437
1977-02-10,645.604633
1977-02-11,643.538699
1977-02-14,644.117883
1977-02-15,646.372296
1977-02-16,648.699236
1977-02-17,646.947748
1977-02-18,647.982865
1977-02-22,646.946092
1977-02-23,646.169757
1977-02-24,641.646569
1977-02-25,641.454075
1977-02-28,640.491893
1977-03-01,643.630304
1977-03-02,643.179762
1977-03-03,644.723394
1977-03-04,647.366760
1977-03-07,649.114650
1977-03-08,648.270801
1977-03-09,644.770139
1977-03-10,647.026834
1977-03-11,648.773807
1977-03-14,651.433779
1977-03-15,653.388081
1977-03-16,655.152228
1977-03-17,655.348774
1977-03-18,655.938588
1977-03-21,653.708397
1977-03-22,653.185430
1977-03-23,650.964600
1977-03-24,648.556031
1977-03-25,646.740074
1977-03-28,644.023765
1977-03-29,646.986275
1977-03-30,642.651467
1977-03-31,641.751755
1977-04-01,644.767988
1977-04-04,641.221764
1977-04-05,638.592755
1977-04-06,639.039770
1977-04-07,639.870521
1977-04-11,641.662159
1977-04-12,648.977107
1977-04-13,650.794243
1977-04-14,656.195836
1977-04-15,657.705086
1977-04-18,657.705086
1977-04-19,657.968168
1977-04-20,662.113367
1977-04-21,660.259450
1977-04-22,655.835712
1977-04-25,648.490352
1977-04-26,648.230956
1977-04-27,653.416803
1977-04-28,654.004878
1977-04-29,657.144102
1977-05-02,659.706964
1977-05-03,663.467293
1977-05-04,667.182710
1977-05-05,669.384413
1977-05-06,669.384413
1977-05-09,669.786044
1977-05-10,671.527488
1977-05-11,670.520196
1977-05-12,669.983780
1977-05-13,673.869686
1977-05-16,677.441195
1977-05-17,679.541263
1977-05-18,682.735107
1977-05-19,683.008201
1977-05-20,681.847087
1977-05-23,675.642279
1977-05-24,671.183040
1977-05-25,667.088823
1977-05-26,666.955405
1977-05-27,665.354712
1977-05-31,661.096442
1977-06-01,664.335815
1977-06-02,665.265885
1977-06-03,668.193055
1977-06-06,668.193055
1977-06-07,669.997176
1977-06-08,673.548161
1977-06-09,675.164677
1977-06-10,678.472984
1977-06-13,679.490693
1977-06-14,683.227892
1977-06-15,684.116088
1977-06-16,685.621144
1977-06-17,687.609445
1977-06-20,689.672273
1977-06-21,691.189552
1977-06-22,691.742504
1977-06-23,696.031307
1977-06-24,701.808367
1977-06-27,703.211984
1977-06-28,700.680421
1977-06-29,701.661373
1977-06-30,706.573003
1977-07-01,708.904694
1977-07-05,709.968051
1977-07-06,709.116089
1977-07-07,710.534322
1977-07-08,714.229100
1977-07-11,714.443369
1977-07-12,714.729146
1977-07-13,715.944186
1977-07-15,718.521585
1977-07-18,721.467523
1977-07-19,725.435595
1977-07-20,725.145420
1977-07-21,726.015595
1977-07-22,729.064860
1977-07-25,725.929881
1977-07-26,723.243941
1977-07-27,712.612255
1977-07-28,710.545679
1977-07-29,709.764079
1977-08-01,710.828725
1977-08-02,707.701079
1977-08-03,705.011815
1977-08-04,707.831862
1977-08-05,708.964393
1977-08-08,706.199432
1977-08-09,705.634472
1977-08-10,708.739264
1977-08-11,708.101399
1977-08-12,706.685196
1977-08-15,705.413163
1977-08-16,704.496125
1977-08-17,703.650730
1977-08-18,704.424746
1977-08-19,703.227224
1977-08-22,702.664642
1977-08-23,703.999705
1977-08-24,704.210905
1977-08-25,700.901113
1977-08-26,699.289041
1977-08-29,701.456837
1977-08-30,699.983778
1977-08-31,699.073799
1977-09-01,702.778890
1977-09-02,706.292784
1977-09-06,706.292784
1977-09-07,708.341033
1977-09-08,707.561858
1977-09-09,705.014636
1977-09-12,701.912571
1977-09-13,701.280850
1977-09-14,703.384692
1977-09-15,705.283831
1977-09-16,705.565945
1977-09-19,703.167020
1977-09-20,702.885754
1977-09-21,699.230748
1977-09-22,698.042055
1977-09-23,699.507944
1977-09-26,699.437993
1977-09-27,698.948386
1977-09-28,698.529017
1977-09-29,701.183428
1977-09-30,705.600883
1977-10-03,708.634967
1977-10-04,707.359424
1977-10-05,706.439857
1977-10-06,708.912396
1977-10-07,710.046656
1977-10-10,710.046656
1977-10-11,708.271539
1977-10-12,700.268071
1977-10-13,695.296168
1977-10-14,694.809460
1977-10-17,694.045170
1977-10-18,695.849687
1977-10-19,692.996704
1977-10-20,692.026508
1977-10-21,692.926143
1977-10-24,689.184342
1977-10-25,682.223580
1977-10-26,685.634698
1977-10-27,688.240109
1977-10-28,691.474838
1977-10-31,692.097165
1977-11-01,688.636680
1977-11-02,686.433042
1977-11-03,687.325405
1977-11-04,694.679787
1977-11-07,699.334142
1977-11-08,702.481145
1977-11-09,706.906776
1977-11-10,715.813802
1977-11-11,721.898219
1977-11-14,722.403548
1977-11-15,727.171411
1977-11-16,728.189451
1977-11-17,732.849864
1977-11-18,736.660683
1977-11-21,737.397344
1977-11-22,742.264166
1977-11-23,748.053827
1977-11-25,752.467344
1977-11-28,751.865370
1977-11-29,745.775261
1977-11-30,748.012587
1977-12-01,751.603047
1977-12-02,754.609459
1977-12-05,753.779389
1977-12-06,744.960170
1977-12-07,743.619242
1977-12-08,745.478290
1977-12-09,750.249351
1977-12-12,750.324376
1977-12-13,749.348954
1977-12-14,751.671936
1977-12-15,752.423608
1977-12-16,753.025547
1977-12-19,748.055578
1977-12-20,743.642050
1977-12-21,745.352427
1977-12-22,749.675471
1977-12-23,754.698297
1977-12-27,753.792659
1977-12-28,754.772589
1977-12-29,756.433089
1977-12-30,760.063968
1978-01-03,755.731603
1978-01-04,753.539981
1978-01-05,753.012503
1978-01-06,746.009487
1978-01-09,737.952585
1978-01-10,733.672460
1978-01-11,730.664403
1978-01-12,734.098525
1978-01-13,737.401969
1978-01-16,733.419998
1978-01-17,737.673834
1978-01-18,744.460433
1978-01-19,746.470476
1978-01-20,747.440888
1978-01-23,744.600613
1978-01-24,745.791974
1978-01-25,749.968409
1978-01-26,747.943494
1978-01-27,748.766232
1978-01-30,751.985927
1978-01-31,751.685132
1978-02-01,757.322771
1978-02-02,760.806455
1978-02-03,763.469278
1978-02-06,764.690829
1978-02-07,768.131938
1978-02-08,771.588531
1978-02-09,773.440344
1978-02-10,774.677848
1978-02-13,774.755316
1978-02-14,772.121148
1978-02-15,774.128663
1978-02-16,770.490258
1978-02-17,771.106651
1978-02-21,769.795769
1978-02-22,771.258381
1978-02-23,772.878024
1978-02-24,777.515292
1978-02-27,775.027243
1978-02-28,770.299577
1978-03-01,770.761757
1978-03-02,773.921880
1978-03-03,776.011469
1978-03-06,773.838637
1978-03-07,777.011375
1978-03-08,780.430225
1978-03-09,783.708032
1978-03-10,789.429101
1978-03-13,790.534302
1978-03-14,792.431584
1978-03-15,794.333420
1978-03-16,799.973187
1978-03-17,805.253010
1978-03-20,808.393497
1978-03-21,806.129995
1978-03-22,806.210608
1978-03-23,809.435450
1978-03-27,810.892434
1978-03-28,816.649770
1978-03-29,822.039659
1978-03-30,824.176962
1978-03-31,825.001139
1978-04-03,820.793633
1978-04-04,824.240966
1978-04-05,831.411863
1978-04-06,834.737510
1978-04-07,839.745935
1978-04-10,841.173503
1978-04-11,840.921151
1978-04-12,844.453020
1978-04-13,852.137543
1978-04-14,861.340628
1978-04-17,863.924650
1978-04-18,858.049962
1978-04-19,861.224747
1978-04-20,866.219851
1978-04-21,869.251620
1978-04-24,875.336382
1978-04-25,877.874857
1978-04-26,880.420694
1978-04-27,878.923979
1978-04-28,884.461200
1978-05-01,889.237291
1978-05-02,890.037604
1978-05-03,890.571627
1978-05-04,893.599570
1978-05-05,901.999406
1978-05-08,902.991606
1978-05-09,903.443101
1978-05-10,907.689284
1978-05-11,915.586181
1978-05-12,922.819312
1978-05-15,926.971999
1978-05-16,932.255739
1978-05-17,937.383145
1978-05-18,937.570622
1978-05-19,937.101837
1978-05-22,941.787346
1978-05-23,936.890052
1978-05-24,929.957065
1978-05-25,931.259005
1978-05-26,930.979628
1978-05-30,932.748489
1978-05-31,935.919834
1978-06-01,936.855754
1978-06-02,943.507429
1978-06-05,951.338541
1978-06-06,956.856305
1978-06-07,959.631188
1978-06-08,966.444569
1978-06-09,969.633836
1978-06-12,970.021690
1978-06-13,971.379720
1978-06-14,975.459515
1978-06-15,970.484672
1978-06-16,965.341103
1978-06-19,961.286670
1978-06-20,954.173149
1978-06-21,945.585591
1978-06-22,947.949554
1978-06-23,949.561069
1978-06-26,937.121819
1978-06-27,933.373331
1978-06-28,935.893439
1978-06-29,940.011371
1978-06-30,939.541365
1978-07-03,939.917181
1978-07-05,931.739902
1978-07-06,928.292464
1978-07-07,934.047878
1978-07-10,936.102783
1978-07-11,939.098312
1978-07-12,941.164328
1978-07-13,944.364287
1978-07-14,951.824765
1978-07-17,954.394692
1978-07-18,952.963100
1978-07-19,961.444471
1978-07-20,967.213138
1978-07-21,967.213138
1978-07-24,966.729531
1978-07-25,970.016412
1978-07-26,974.575489
1978-07-27,983.833956
1978-07-28,990.425644
1978-07-31,996.170112
1978-08-01,995.871261
1978-08-02,1009.315523
1978-08-03,1011.031360
1978-08-04,1014.468866
1978-08-07,1016.599251
1978-08-08,1020.360668
1978-08-09,1030.258167
1978-08-10,1031.597502
1978-08-11,1039.540803
1978-08-14,1044.218737
1978-08-15,1045.158534
1978-08-16,1053.206254
1978-08-17,1061.315942
1978-08-18,1063.969232
1978-08-21,1057.159829
1978-08-22,1061.071321
1978-08-23,1068.286605
1978-08-24,1078.542157
1978-08-25,1084.689847
1978-08-28,1081.652716
1978-08-29,1079.597575
1978-08-30,1082.620449
1978-08-31,1081.104780
1978-09-01,1083.807542
1978-09-05,1085.541634
1978-09-06,1094.334521
1978-09-07,1100.025061
1978-09-08,1112.895354
1978-09-11,1119.350147
1978-09-12,1121.700782
1978-09-13,1121.925123
1978-09-14,1114.856994
1978-09-15,1105.269224
1978-09-18,1093.553370
1978-09-19,1082.071060
1978-09-20,1067.463101
1978-09-21,1063.193248
1978-09-22,1065.425954
1978-09-25,1066.278295
1978-09-26,1072.995848
1978-09-27,1066.772472
1978-09-28,1068.265954
1978-09-29,1074.034590
1978-10-02,1077.256694
1978-10-03,1073.701746
1978-10-04,1074.775448
1978-10-05,1079.396983
1978-10-06,1083.282812
1978-10-09,1089.999165
1978-10-10,1092.397163
1978-10-11,1094.254239
1978-10-12,1096.661598
1978-10-13,1096.332599
1978-10-16,1078.572011
1978-10-17,1049.126995
1978-10-18,1032.550789
1978-10-19,1017.578802
1978-10-20,983.286397
1978-10-23,967.652143
1978-10-24,966.684491
1978-10-25,967.071165
1978-10-26,939.412929
1978-10-27,907.191066
1978-10-30,880.882525
1978-10-31,871.457082
1978-11-01,908.319717
1978-11-02,908.773876
1978-11-03,915.589680
1978-11-06,915.681239
1978-11-07,897.092910
1978-11-08,894.401632
1978-11-09,899.410281
1978-11-10,906.245799
1978-11-13,893.920856
1978-11-14,875.953047
1978-11-15,880.070026
1978-11-16,883.414292
1978-11-17,894.191947
1978-11-20,903.491543
1978-11-21,905.750272
1978-11-22,912.181099
1978-11-24,917.745403
1978-11-27,919.213796
1978-11-28,916.088469
1978-11-29,906.744367
1978-11-30,910.462019
1978-12-01,922.024886
1978-12-04,924.606556
1978-12-05,932.928015
1978-12-06,937.499362
1978-12-07,937.311862
1978-12-08,937.967981
1978-12-11,938.812152
1978-12-12,937.873340
1978-12-13,934.215634
1978-12-14,934.309055
1978-12-15,930.104664
1978-12-18,906.945058
1978-12-19,908.940337
1978-12-20,912.394311
1978-12-21,915.678930
1978-12-22,927.949028
1978-12-26,931.660824
1978-12-27,927.095686
1978-12-28,923.294594
1978-12-29,928.280384
1979-01-02,935.335315
1979-01-03,948.617077
1979-01-04,960.569652
1979-01-05,972.192545
1979-01-08,970.637037
1979-01-09,978.887451
1979-01-10,977.223343
1979-01-11,980.448180
1979-01-12,990.154617
1979-01-15,997.184715
1979-01-16,990.802732
1979-01-17,989.613769
1979-01-18,998.916139
1979-01-19,1003.111586
1979-01-22,1003.914076
1979-01-23,1011.844997
1979-01-24,1008.809462
1979-01-25,1016.072890
1979-01-26,1022.677364
1979-01-29,1022.984167
1979-01-30,1023.188764
1979-01-31,1016.640356
1979-02-01,1015.623715
1979-02-02,1016.233090
1979-02-05,1003.326929
1979-02-06,1002.223270
1979-02-07,991.299036
1979-02-08,997.147700
1979-02-09,1003.828590
1979-02-12,1004.230121
1979-02-13,1013.067347
1979-02-14,1013.067347
1979-02-15,1014.688254
1979-02-16,1019.152883
1979-02-20,1022.618002
1979-02-21,1023.333835
1979-02-22,1020.570834
1979-02-23,1017.407064
1979-02-26,1016.694879
1979-02-27,997.682685
1979-02-28,996.784770
1979-03-01,1002.466444
1979-03-02,1006.376063
1979-03-05,1015.835998
1979-03-06,1018.985089
1979-03-07,1027.442666
1979-03-08,1037.100627
1979-03-09,1039.174828
1979-03-12,1041.149260
1979-03-13,1044.376823
1979-03-14,1045.838950
1979-03-15,1048.035212
1979-03-16,1054.637834
1979-03-19,1057.801747
1979-03-20,1055.791924
1979-03-21,1061.493201
1979-03-22,1066.376069
1979-03-23,1071.174762
1979-03-26,1068.496825
1979-03-27,1076.403701
1979-03-28,1075.865499
1979-03-29,1078.877923
1979-03-30,1081.898781
1979-04-02,1078.003945
1979-04-03,1089.322987
1979-04-04,1091.392700
1979-04-05,1094.994296
1979-04-06,1095.979791
1979-04-09,1094.335821
1979-04-10,1100.792403
1979-04-11,1098.260580
1979-04-12,1100.676754
1979-04-16,1093.412287
1979-04-17,1093.412287
1979-04-18,1102.378268
1979-04-19,1101.275889
1979-04-20,1102.156910
1979-04-23,1105.022518
1979-04-24,1110.547631
1979-04-25,1115.545095
1979-04-26,1116.883749
1979-04-27,1118.224010
1979-04-30,1117.776720
1979-05-01,1118.112053
1979-05-02,1119.789221
1979-05-03,1120.685053
1979-05-04,1113.848874
1979-05-07,1089.789738
1979-05-08,1082.488147
1979-05-09,1089.524320
1979-05-10,1082.115554
1979-05-11,1083.630516
1979-05-14,1081.029803
1979-05-15,1082.651348
1979-05-16,1084.058794
1979-05-17,1095.333006
1979-05-18,1099.276205
1979-05-21,1104.882513
1979-05-22,1111.069855
1979-05-23,1111.847604
1979-05-24,1115.516701
1979-05-25,1121.986698
1979-05-29,1121.874500
1979-05-30,1112.002004
1979-05-31,1112.780405
1979-06-01,1114.560854
1979-06-04,1119.687834
1979-06-05,1130.548806
1979-06-06,1134.166562
1979-06-07,1139.156895
1979-06-08,1145.991836
1979-06-11,1150.805002
1979-06-12,1164.614662
1979-06-13,1169.855428
1979-06-14,1165.526963
1979-06-15,1164.361436
1979-06-18,1158.656065
1979-06-19,1162.016168
1979-06-20,1168.291055
1979-06-21,1175.417630
1979-06-22,1180.589468
1979-06-25,1172.679519
1979-06-26,1168.809676
1979-06-27,1175.588772
1979-06-28,1182.172069
1979-06-29,1180.517028
1979-07-02,1172.017306
1979-07-03,1176.822577
1979-07-05,1184.354241
1979-07-06,1193.118463
1979-07-09,1199.322679
1979-07-10,1198.123356
1979-07-11,1196.685608
1979-07-12,1195.010248
1979-07-13,1194.532244
1979-07-16,1197.518575
1979-07-17,1186.980411
1979-07-18,1180.095925
1979-07-19,1186.114414
1979-07-20,1188.605254
1979-07-23,1186.109183
1979-07-24,1189.311678
1979-07-25,1198.826171
1979-07-26,1203.141946
1979-07-27,1208.435770
1979-07-30,1210.973485
1979-07-31,1218.360424
1979-08-01,1223.964882
1979-08-02,1226.780001
1979-08-03,1228.129459
1979-08-06,1228.006646
1979-08-07,1238.076300
1979-08-08,1242.038144
1979-08-09,1243.901202
1979-08-10,1250.369488
1979-08-13,1260.122370
1979-08-14,1265.540896
1979-08-15,1277.436981
1979-08-16,1275.520825
1979-08-17,1277.816763
1979-08-20,1282.672466
1979-08-21,1283.955139
1979-08-22,1286.908236
1979-08-23,1289.996815
1979-08-24,1289.480817
1979-08-27,1293.607155
1979-08-28,1295.030123
1979-08-29,1298.138195
1979-08-30,1301.902796
1979-08-31,1307.631168
1979-09-04,1290.370437
1979-09-05,1268.434140
1979-09-06,1274.522623
1979-09-07,1284.081543
1979-09-10,1288.190604
1979-09-11,1281.620832
1979-09-12,1285.978343
1979-09-13,1288.550300
1979-09-14,1298.729847
1979-09-17,1296.262260
1979-09-18,1286.151415
1979-09-19,1288.852333
1979-09-20,1296.198791
1979-09-21,1298.791188
1979-09-24,1290.219167
1979-09-25,1288.025794
1979-09-26,1290.473043
1979-09-27,1293.699226
1979-09-28,1293.440486
1979-10-01,1287.361315
1979-10-02,1294.184330
1979-10-03,1298.713976
1979-10-04,1307.675102
1979-10-05,1317.874968
1979-10-08,1299.556506
1979-10-09,1241.466330
1979-10-10,1189.076451
1979-10-11,1195.735279
1979-10-12,1199.322485
1979-10-15,1179.413732
1979-10-16,1177.880494
1979-10-17,1182.827592
1979-10-18,1185.429812
1979-10-19,1162.788103
1979-10-22,1129.416085
1979-10-23,1123.881946
1979-10-24,1125.792545
1979-10-25,1126.017704
1979-10-26,1134.125031
1979-10-29,1136.279869
1979-10-30,1147.188155
1979-10-31,1145.811529
1979-11-01,1151.196844
1979-11-02,1155.456272
1979-11-05,1149.910082
1979-11-06,1144.850478
1979-11-07,1134.775793
1979-11-08,1138.520553
1979-11-09,1151.727392
1979-11-12,1161.977766
1979-11-13,1162.442557
1979-11-14,1166.743594
1979-11-15,1174.794125
1979-11-16,1172.562016
1979-11-19,1174.789884
1979-11-20,1172.557783
1979-11-21,1170.798947
1979-11-23,1179.931178
1979-11-26,1201.169940
1979-11-27,1209.097661
1979-11-28,1217.561345
1979-11-29,1223.770908
1979-11-30,1224.749924
1979-12-03,1223.647649
1979-12-04,1229.154064
1979-12-05,1235.914411
1979-12-06,1246.296092
1979-12-07,1248.664055
1979-12-10,1251.161383
1979-12-11,1249.284641
1979-12-12,1254.406708
